customer_text_clean,brand_response_clean,intent,label_confidence
@120640 @AppleSupport 4th attempt at account recovery. No response from Apple support apart from automated system. #disgusted,"@565674 We absolutely understand. This page explains a bit more about how the account recovery process works, and has some tips at the bottom to potentially speed the process up a bit.",authentication_or_code,0.6377291
My phone keeps freezing 😡 @AppleSupport @115858 fix it,@490894 Hi there! Send us a DM. We'll work with you from there.,device_performance,0.80797493
"hey @AppleSupport , the letter ""I"" is gone from my iPhone keyboard. When do you plan to fix this?",@481601 We want to help! Check out this article:,system_ui_keyboard_or_notification_bug,0.6738984
@AppleSupport Yesterday I tried to turn it off by the settings menu. But it keeps on and on again.,@187569 Can you provide us the steps taken when turning it off from the settings?,information_or_how_to,0.63262075
My iphone died at 80% fix your shit @115858,@321633 We want to look into this with you. DM us if this happened before or was this an isolated incident?,hardware_repair_or_damage,0.59544814
This is most definitely not the time for my MacBook to die on me... @AppleSupport please help me!,"@201591 We’re here for you. To be sure we’re on the same page, will your MacBook not power on?",hardware_repair_or_damage,0.6141415
Anyone else with an iPhone 7 Plus dealing with an annoying lag anytime you text or type or open apps...? @AppleSupport,@726361 That should not be happening. We'd be happy to help. How long have you been experiencing this situation? Which version of iOS are you using? You can check in Settings > General > About.,device_performance,0.7038751
this iphone update literally broke my phone like my phone turns off and freezes thx @115858,@608766 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,ios_update_issue,0.70640373
My comp is asking for my password for my iCloud preferences but it’s not my AppleID. SO CONFUSED?? Help! @115858 #iphone #macbook #help,@209487 Let's get to the bottom of this. Send us a DM and let us know which version of macOS you're running.,authentication_or_code,0.6641491
@AppleSupport my apple music app wont load everytime i click it,@140201 We can help out. What iOS version is the device currently on?,media_playback_issue,0.66315395
@AppleSupport my iPhone 7 Plus weirdly gets stuck at back button while using Instagram and is so slow after iOS update !!@115858,@200733 We want to help. Send us a DM letting us know which country you are located in to get started.,app_crash_or_freeze,0.6395428
Is it just me that has this problem??Every single @115858 product I own the battery goes to 100% to 20% in 10 minuets?? It’s really pissing me off 😂,"@764716 We're here for you. Let us know which device you're currently experiencing this with, and also the OS version you have installed. We'll take it from there.",battery_issue,0.7163754
@AppleSupport why isn’t my Apple Music working? It won’t add songs to my music or download them or delete the ones i delete from my library,@600739 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there.,media_playback_issue,0.7321612
"Hi @115858, can you tell me why my iPhone has terrible battery life after the new iOS update?",@198561 We want to help out with that. Follow us to DM and we'll check some things out for you.,battery_issue,0.7964584
@115858 Can you fix my iPhone 7 first... have had problems since day 2 of getting it... and paid 700,@470966 We'd be happy to. What issues are you having and what exact iOS version do you have installed?,hardware_repair_or_damage,0.64641756
I never get my message notifications 😐😐😐 what’s going on @115858,@662961 We want to help. Are you receiving other notfications?,system_ui_keyboard_or_notification_bug,0.65028334
"my iMessage is all kinds of messed up after this update, wth @115858",@609375 We'd love to help you with this. Messed up in what way? On which device? Let us know in DM so we can dig in and sort it out.,messaging_or_communication,0.66861486
@AppleSupport why does my personal hotspot keep turning on by itself 😐,@186415 We're here to help. Please meet us in DM and we'll take a look at this together.,connectivity_issue,0.5947968
@AppleSupport why does this happen when I️ try to type the letter after h? Send help.,@488711 We've got steps that can solve that. Check those out here: and let us know if that doesn't help.,system_ui_keyboard_or_notification_bug,0.67359656
6 attempts to change my Apple account password and getting absolutely nowhere ... “password change successful” but still can’t sign in? 👍🏻 @AppleSupport,@262083 We can help you with logging into your Apple ID. Where are you being asked to sign in?,authentication_or_code,0.6710189
@AppleSupport hi i’m trying to to sign in with my apple id but it’s saying that it can’t connect to the server help me out,"@600225 We've checked out server status here, and everything looks good on our end. Send us a DM.",authentication_or_code,0.73741645
@126 @AppleSupport This is the problem I am facing every morning while using #Instagram app on my iPhone 7.I updated my Instagram app yesterday but the problem is as it is.This problem has started after I updated my #iPhone 7 to iOS 11.1.,@214966 We'd love to look into this with you. Please click here to join us in DM. We'll pick up there:,app_crash_or_freeze,0.74638
"@AppleSupport Hi Apple! My Iphone 5s (IOS 10.3.3) won't connect to the internet, even after I've reset the Network Settings and I know our internet is working. Any suggestions?",@299961 Thanks for reaching out. We want to help. Let's go in DM and look further into this.,connectivity_issue,0.6626367
@AppleSupport UPDATE OUR PHONES MINE KEEPS FREEZING WHAT IF IM DYING,@395419 We're here to help! Send us a DM telling us which iPhone you have and the iOS version it's running.,device_performance,0.71551657
"@AppleSupport your iOS update broke my phone and you suggest I pay over £400 to get a new one? This is YOUR problem, YOU fix it.",@341882 We can look further into this issue with you. Message us in DM to continue.,ios_update_issue,0.7020409
@AppleSupport Force restarting the iPhone does not help. The display is still unresponsive.,"@669599 Got it, thanks! So we can look into the next best options, can you DM us your current location. We'll continue from there.",device_performance,0.7199573
